educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,idade,mau,posse_de_imovel_Y,posse_de_veiculo_Y,possui_celular,possui_email,possui_fone,possui_fone_comercial,qt_pessoas_residencia,qtd_filhos,sexo_M,tempo_emprego,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
True,False,False,False,False,True,False,False,44.391780821917806,False,False,False,1,0,0,0,1.0,0,False,19.45205479452055,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,51.16164383561644,False,False,False,1,0,1,1,2.0,0,True,14.531506849315068,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,29.45205479452055,False,False,True,1,0,0,0,2.0,0,True,6.693150684931507,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,29.45205479452055,False,False,True,1,0,0,0,2.0,0,True,6.693150684931507,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,29.45205479452055,False,False,True,1,0,0,0,2.0,0,True,6.693150684931507,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,29.45205479452055,False,False,True,1,0,0,0,2.0,0,True,6.693150684931507,False,False,False,True,True,False,False,False,False
False,False,True,False,True,False,False,False,57.95890410958904,False,False,False,1,0,1,0,2.0,0,True,0.3561643835616438,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,53.95068493150685,False,False,False,1,0,1,1,2.0,0,False,14.446575342465753,False,False,False,False,True,False,False,False,False
True,False,False,False,False,False,False,False,40.73150684931507,False,False,True,1,0,0,1,2.0,0,True,1.6054794520547946,False,False,False,False,True,False,False,False,False
True,False,False,False,False,False,False,False,40.73150684931507,False,False,True,1,0,0,1,2.0,0,True,1.6054794520547946,False,False,False,False,True,False,False,False,False
True,False,False,False,False,False,False,False,40.73150684931507,False,False,True,1,0,0,1,2.0,0,True,1.6054794520547946,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,63.52602739726027,False,False,True,1,1,1,0,2.0,0,True,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,63.52602739726027,False,False,True,1,1,1,0,2.0,0,True,-1000.6657534246576,True,False,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,30.90684931506849,False,False,False,1,1,0,1,4.0,2,False,4.778082191780822,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,25.83561643835617,False,False,True,1,0,0,1,3.0,1,True,3.2739726027397262,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,25.83561643835617,False,False,True,1,0,0,1,3.0,1,True,3.2739726027397262,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,40.32328767123288,False,False,False,1,0,1,0,2.0,0,False,15.282191780821918,False,True,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,40.32328767123288,False,False,False,1,0,1,0,2.0,0,False,15.282191780821918,False,True,False,False,True,False,False,False,False
True,False,False,False,False,False,True,False,30.252054794520543,False,False,False,1,0,0,0,1.0,0,True,8.695890410958905,False,True,False,False,True,False,False,False,False
True,False,False,False,False,False,True,False,30.252054794520543,False,False,False,1,0,0,0,1.0,0,True,8.695890410958905,False,True,False,False,True,False,False,False,False
True,False,False,False,False,False,True,False,30.252054794520543,False,False,False,1,0,0,0,1.0,0,True,8.695890410958905,False,True,False,False,True,False,False,False,False
True,False,False,False,False,False,False,False,34.26301369863014,False,False,False,1,0,0,1,3.0,1,False,1.356164383561644,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,False,False,34.26301369863014,False,False,False,1,0,0,1,3.0,1,False,1.356164383561644,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,False,False,34.26301369863014,False,False,False,1,0,0,1,3.0,1,False,1.356164383561644,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,False,False,34.26301369863014,False,False,False,1,0,0,1,3.0,1,False,1.356164383561644,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,False,False,34.26301369863014,False,False,False,1,0,0,1,3.0,1,False,1.356164383561644,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,False,False,34.26301369863014,False,False,False,1,0,0,1,3.0,1,False,1.356164383561644,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,56.44931506849315,False,False,False,1,0,1,1,2.0,0,True,0.6904109589041096,False,False,False,False,True,False,False,False,False
False,True,False,False,True,False,False,False,38.14520547945205,False,False,False,1,0,1,1,2.0,0,True,6.273972602739726,False,False,False,True,True,False,False,False,False
False,True,False,False,True,False,False,False,38.14520547945205,False,False,False,1,0,1,1,2.0,0,True,6.273972602739726,False,False,False,True,True,False,False,False,False
False,False,False,True,False,False,True,False,52.88767123287671,False,False,False,1,0,1,1,1.0,0,False,1.2712328767123289,False,False,False,True,True,False,False,False,False
False,False,False,True,False,False,True,False,22.416438356164385,False,False,False,1,0,0,1,1.0,0,True,3.608219178082192,False,False,False,True,False,False,False,False,False
False,False,False,True,True,False,False,False,64.32876712328768,False,False,False,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,64.32876712328768,False,False,False,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,47.32602739726028,False,False,False,1,0,1,0,2.0,0,False,3.6931506849315063,False,True,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,47.32602739726028,False,False,False,1,0,1,0,2.0,0,False,3.6931506849315063,False,True,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,47.32602739726028,False,False,False,1,0,1,0,2.0,0,False,3.6931506849315063,False,True,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,47.32602739726028,False,False,False,1,0,1,0,2.0,0,False,3.6931506849315063,False,True,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,47.32602739726028,False,False,False,1,0,1,0,2.0,0,False,3.6931506849315063,False,True,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,53.97808219178082,False,False,False,1,0,1,1,2.0,0,False,27.04109589041096,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,53.97808219178082,False,False,False,1,0,1,1,2.0,0,False,27.04109589041096,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,53.97808219178082,False,False,False,1,0,1,1,2.0,0,False,27.04109589041096,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,53.97808219178082,False,False,False,1,0,1,1,2.0,0,False,27.04109589041096,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,53.97808219178082,False,False,False,1,0,1,1,2.0,0,False,27.04109589041096,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,36.276712328767125,False,False,False,1,0,1,0,2.0,0,False,12.194520547945206,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,33.23287671232877,False,False,False,1,0,0,0,2.0,0,False,2.186301369863014,False,False,False,True,False,True,False,False,False
False,False,False,True,True,False,False,False,26.673972602739727,False,False,False,1,0,0,0,4.0,2,False,7.863013698630137,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,26.673972602739727,False,False,False,1,0,0,0,4.0,2,False,7.863013698630137,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,26.673972602739727,False,False,False,1,0,0,0,4.0,2,False,7.863013698630137,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,44.37260273972603,False,False,True,1,0,1,1,2.0,0,True,17.035616438356165,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,44.37260273972603,False,False,True,1,0,1,1,2.0,0,True,17.035616438356165,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,32.07123287671233,False,False,True,1,1,0,1,2.0,0,True,3.1890410958904107,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,32.07123287671233,False,False,True,1,1,0,1,2.0,0,True,3.1890410958904107,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,32.07123287671233,False,False,True,1,1,0,1,2.0,0,True,3.1890410958904107,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,32.07123287671233,False,False,True,1,1,0,1,2.0,0,True,3.1890410958904107,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,32.07123287671233,False,False,True,1,1,0,1,2.0,0,True,3.1890410958904107,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,32.07123287671233,False,False,True,1,1,0,1,2.0,0,True,3.1890410958904107,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,32.07123287671233,False,False,True,1,1,0,1,2.0,0,True,3.1890410958904107,False,False,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,44.10958904109589,False,False,False,1,0,1,0,2.0,0,False,13.531506849315068,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,44.10958904109589,False,False,False,1,0,1,0,2.0,0,False,13.531506849315068,False,False,False,True,True,False,False,False,False
False,True,False,False,True,False,False,False,46.26849315068493,False,False,False,1,0,0,0,2.0,0,False,7.361643835616438,False,False,False,True,True,False,False,False,False
False,True,False,False,True,False,False,False,46.26849315068493,False,False,False,1,0,0,0,2.0,0,False,7.361643835616438,False,False,False,True,True,False,False,False,False
False,True,False,False,True,False,False,False,46.26849315068493,False,False,False,1,0,0,0,2.0,0,False,7.361643835616438,False,False,False,True,True,False,False,False,False
False,True,False,False,True,False,False,False,34.14520547945205,False,False,True,1,0,0,1,4.0,2,True,5.945205479452055,False,False,False,True,True,False,False,False,False
False,True,False,False,True,False,False,False,34.14520547945205,False,False,True,1,0,0,1,4.0,2,True,5.945205479452055,False,False,False,True,True,False,False,False,False
False,False,False,True,False,True,False,False,32.87123287671233,False,False,True,1,0,0,1,2.0,1,True,3.1095890410958904,False,False,False,True,False,False,False,False,False
False,False,False,True,True,False,False,False,37.23287671232877,False,False,True,1,0,1,0,2.0,0,False,2.6904109589041094,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,37.23287671232877,False,False,True,1,0,1,0,2.0,0,False,2.6904109589041094,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,37.23287671232877,False,False,True,1,0,1,0,2.0,0,False,2.6904109589041094,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,37.23287671232877,False,False,True,1,0,1,0,2.0,0,False,2.6904109589041094,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,42.53972602739726,False,False,True,1,0,1,1,2.0,0,False,4.778082191780822,False,False,False,False,True,False,False,False,False
False,False,False,True,False,False,False,False,51.54246575342466,False,False,False,1,0,0,0,2.0,0,False,26.70684931506849,False,False,False,False,True,False,False,False,False
False,False,False,True,False,False,False,False,51.54246575342466,False,False,False,1,0,0,0,2.0,0,False,26.70684931506849,False,False,False,False,True,False,False,False,False
False,False,False,True,False,False,False,False,51.54246575342466,False,False,False,1,0,0,0,2.0,0,False,26.70684931506849,False,False,False,False,True,False,False,False,False
